"","name","X","long","lat","order","hole","piece","group","id","ons_label","Pop_2001","Partic_Per"
"561","Hillingdon",118,510728.316222097,190549.112899501,13,FALSE,1,2.1,2,"00AS",243006,38
"562","Hillingdon",119,511493.99993481,188944.047170006,14,FALSE,1,2.1,2,"00AS",243006,38
"563","Hillingdon",120,512555.8746238,185253.078078568,15,FALSE,1,2.1,2,"00AS",243006,38
"564","Hillingdon",121,511128.531262471,184444.921917816,16,FALSE,1,2.1,2,"00AS",243006,38
"565","Hillingdon",122,511378.874686703,183853.562941265,17,FALSE,1,2.1,2,"00AS",243006,38
"566","Hillingdon",123,509705.125181145,183559.000124991,18,FALSE,1,2.1,2,"00AS",243006,38
"567","Hillingdon",124,510251.624765654,182886.453308365,19,FALSE,1,2.1,2,"00AS",243006,38
"568","Hillingdon",125,512740.437311972,182347.187259862,20,FALSE,1,2.1,2,"00AS",243006,38
"569","Hillingdon",126,511597.406526906,179912.952889596,21,FALSE,1,2.1,2,"00AS",243006,38
"570","Hillingdon",127,510678.437182052,179064.609848806,22,FALSE,1,2.1,2,"00AS",243006,38
"571","Hillingdon",128,510028.406077446,177132.280887005,23,FALSE,1,2.1,2,"00AS",243006,38
"572","Hillingdon",129,510453.000509841,175742.000181711,24,FALSE,1,2.1,2,"00AS",243006,38
"573","Hillingdon",130,508916.000060411,174803.656756837,25,FALSE,1,2.1,2,"00AS",243006,38
"574","Hillingdon",131,508825.999676326,174258.296884328,26,FALSE,1,2.1,2,"00AS",243006,38
"575","Hillingdon",132,508380.218683912,174243.562548316,27,FALSE,1,2.1,2,"00AS",243006,38
"576","Hillingdon",133,508213.125435756,173846.093875945,28,FALSE,1,2.1,2,"00AS",243006,38
"577","Hillingdon",134,507187.5935308,174163.672116241,29,FALSE,1,2.1,2,"00AS",243006,38
"578","Hillingdon",135,503571.218743433,175371.593781365,30,FALSE,1,2.1,2,"00AS",243006,38
"579","Hillingdon",136,504298.200376108,177691.988023528,31,FALSE,1,2.1,2,"00AS",243006,38
"580","Hillingdon",137,504892.687672663,178292.109368086,32,FALSE,1,2.1,2,"00AS",243006,38
"581","Hillingdon",138,505367.312697106,179725.265977421,33,FALSE,1,2.1,2,"00AS",243006,38
"582","Hillingdon",139,504707.968312492,180871.999546489,34,FALSE,1,2.1,2,"00AS",243006,38
"583","Hillingdon",140,504913.499448681,182210.609211736,35,FALSE,1,2.1,2,"00AS",243006,38
"584","Hillingdon",141,504439.906616241,183242.000444696,36,FALSE,1,2.1,2,"00AS",243006,38
"585","Hillingdon",142,505114.946872869,184625.068093984,37,FALSE,1,2.1,2,"00AS",243006,38
"586","Hounslow",256,513062.765888272,178187.180087989,1,FALSE,1,6.1,6,"00AT",212352,46
"587","Hounslow",257,514592.280897697,179087.203384827,2,FALSE,1,6.1,6,"00AT",212352,46
"588","Hounslow",258,515184.812354248,178758.171704521,3,FALSE,1,6.1,6,"00AT",212352,46
"589","Hounslow",259,517005.687107943,178784.703544545,4,FALSE,1,6.1,6,"00AT",212352,46
"590","Hounslow",260,517285.625156205,178357.327928146,5,FALSE,1,6.1,6,"00AT",212352,46
"591","Hounslow",261,517698.656580588,178834.609208592,6,FALSE,1,6.1,6,"00AT",212352,46
"592","Hounslow",262,518274.499909126,178705.28108047,7,FALSE,1,6.1,6,"00AT",212352,46
"593","Hounslow",263,518195.750213053,179277.733945003,8,FALSE,1,6.1,6,"00AT",212352,46
"594","Hounslow",264,519428.000070201,179607.562297312,9,FALSE,1,6.1,6,"00AT",212352,46
"595","Hounslow",265,520194.030918914,178667.062328435,10,FALSE,1,6.1,6,"00AT",212352,46
"596","Hounslow",266,521204.437319855,178772.671544534,11,FALSE,1,6.1,6,"00AT",212352,46
"597","Hounslow",267,521350.46893599,179497.781305209,12,FALSE,1,6.1,6,"00AT",212352,46
"598","Hounslow",268,521623.000392243,179008.906296754,13,FALSE,1,6.1,6,"00AT",212352,46
"599","Hounslow",269,521956.874568556,179128.046648866,14,FALSE,1,6.1,6,"00AT",212352,46
"600","Hounslow",270,522055.562568647,178014.640183829,15,FALSE,1,6.1,6,"00AT",212352,46
"601","Hounslow",271,521100.375367758,176124.827702067,16,FALSE,1,6.1,6,"00AT",212352,46
"602","Hounslow",272,520387.593543094,176221.265974158,17,FALSE,1,6.1,6,"00AT",212352,46
"603","Hounslow",273,519567.34394233,177519.265847365,18,FALSE,1,6.1,6,"00AT",212352,46
"604","Hounslow",274,518702.062917523,177871.780919694,19,FALSE,1,6.1,6,"00AT",212352,46
"605","Hounslow",275,516878.655811827,176003.108917954,20,FALSE,1,6.1,6,"00AT",212352,46
"606","Hounslow",276,516339.218755324,174445.359156503,21,FALSE,1,6.1,6,"00AT",212352,46
"607","Hounslow",277,515645.437250676,174161.312820239,22,FALSE,1,6.1,6,"00AT",212352,46
"608","Hounslow",278,515438.437698485,174679.484468721,23,FALSE,1,6.1,6,"00AT",212352,46
"609","Hounslow",279,514825.531713914,174374.375476436,24,FALSE,1,6.1,6,"00AT",212352,46
"610","Hounslow",280,513132.562752336,174417.874996478,25,FALSE,1,6.1,6,"00AT",212352,46
"611","Hounslow",281,512127.718719401,173504.437299627,26,FALSE,1,6.1,6,"00AT",212352,46
"612","Hounslow",282,512808.625472034,172746.874930921,27,FALSE,1,6.1,6,"00AT",212352,46
"613","Hounslow",283,513602.469184774,172670.297138849,28,FALSE,1,6.1,6,"00AT",212352,46
"614","Hounslow",284,512170.593599441,171202.124849484,29,FALSE,1,6.1,6,"00AT",212352,46
"615","Hounslow",285,512365.219135622,170317.109296659,30,FALSE,1,6.1,6,"00AT",212352,46
"616","Hounslow",286,511945.531711231,170485.030960815,31,FALSE,1,6.1,6,"00AT",212352,46
"617","Hounslow",287,510932.406590288,170499.984432828,32,FALSE,1,6.1,6,"00AT",212352,46
"618","Hounslow",288,509993.687357414,171558.218801815,33,FALSE,1,6.1,6,"00AT",212352,46
"619","Hounslow",289,509275.374908745,171146.51550543,34,FALSE,1,6.1,6,"00AT",212352,46
"620","Hounslow",290,508544.594236063,171334.390833605,35,FALSE,1,6.1,6,"00AT",212352,46
"621","Hounslow",291,508551.187772069,171778.703410021,36,FALSE,1,6.1,6,"00AT",212352,46
"622","Hounslow",292,507996.780859554,171809.718322049,37,FALSE,1,6.1,6,"00AT",212352,46
"623","Hounslow",293,508084.312379636,172367.124530568,38,FALSE,1,6.1,6,"00AT",212352,46
"624","Hounslow",294,507381.187898981,172142.015538358,39,FALSE,1,6.1,6,"00AT",212352,46
"625","Hounslow",295,507286.406458892,173361.906739495,40,FALSE,1,6.1,6,"00AT",212352,46
"626","Hounslow",296,507007.281466633,173345.218611479,41,FALSE,1,6.1,6,"00AT",212352,46
"627","Hounslow",297,507187.5935308,174163.672116241,42,FALSE,1,6.1,6,"00AT",212352,46
"628","Hounslow",298,508213.125435756,173846.093875945,43,FALSE,1,6.1,6,"00AT",212352,46
"629","Hounslow",299,508380.218683912,174243.562548316,44,FALSE,1,6.1,6,"00AT",212352,46
"630","Hounslow",300,508825.999676326,174258.296884328,45,FALSE,1,6.1,6,"00AT",212352,46
"631","Hounslow",301,508916.000060411,174803.656756837,46,FALSE,1,6.1,6,"00AT",212352,46
"632","Hounslow",302,510453.000509841,175742.000181711,47,FALSE,1,6.1,6,"00AT",212352,46
"633","Hounslow",303,510028.406077446,177132.280887005,48,FALSE,1,6.1,6,"00AT",212352,46
"634","Hounslow",304,510678.437182052,179064.609848806,49,FALSE,1,6.1,6,"00AT",212352,46
"635","Hounslow",305,512065.124671343,178538.000440315,50,FALSE,1,6.1,6,"00AT",212352,46
"636","Hounslow",306,512716.281151949,178768.70354453,51,FALSE,1,6.1,6,"00AT",212352,46
"637","Hounslow",307,513062.765888272,178187.180087989,52,FALSE,1,6.1,6,"00AT",212352,46
"638","Islington",761,533478.749523285,184873.374782215,1,FALSE,1,19.1,19,"00AU",175789,54
"639","Islington",762,532965.187922808,184818.499646163,2,FALSE,1,19.1,19,"00AU",175789,54
"640","Islington",763,532799.750482654,183774.03090919,3,FALSE,1,19.1,19,"00AU",175789,54
"641","Islington",764,532089.749841992,183279.843388731,4,FALSE,1,19.1,19,"00AU",175789,54
"642","Islington",765,532200.812882095,183038.499900505,5,FALSE,1,19.1,19,"00AU",175789,54
"643","Islington",766,532942.687570785,182547.844156049,6,FALSE,1,19.1,19,"00AU",175789,54
"644","Islington",767,532946.062674791,181894.828091441,7,FALSE,1,19.1,19,"00AU",175789,54
"645","Islington",768,532135.625042035,182198.406203723,8,FALSE,1,19.1,19,"00AU",175789,54
"646","Islington",769,531554.874705494,181659.281467223,9,FALSE,1,19.1,19,"00AU",175789,54
"647","Islington",770,530779.499856772,182899.969084377,10,FALSE,1,19.1,19,"00AU",175789,54
"648","Islington",771,530326.062416349,182983.327804455,11,FALSE,1,19.1,19,"00AU",175789,54
"649","Islington",772,529664.000335732,185294.671934608,12,FALSE,1,19.1,19,"00AU",175789,54
"650","Islington",773,528967.800143084,186230.400063479,13,FALSE,1,19.1,19,"00AU",175789,54
"651","Islington",774,528840.249678966,187217.780800399,14,FALSE,1,19.1,19,"00AU",175789,54
"652","Islington",775,530404.000080422,187971.2184971,15,FALSE,1,19.1,19,"00AU",175789,54
"653","Islington",776,531479.874897423,186794.718272005,16,FALSE,1,19.1,19,"00AU",175789,54
"654","Islington",777,532380.437842262,186318.749759562,17,FALSE,1,19.1,19,"00AU",175789,54
"655","Islington",778,532488.124754362,185645.843518934,18,FALSE,1,19.1,19,"00AU",175789,54
"656","Islington",779,533250.624851072,185392.452670698,19,FALSE,1,19.1,19,"00AU",175789,54
"657","Islington",780,533478.749523285,184873.374782215,20,FALSE,1,19.1,19,"00AU",175789,54
"658","Kensington and Chelsea",999,525053.678923439,181051.072570655,1,FALSE,1,28.1,28,"00AW",158921,62
"659","Kensington and Chelsea",1000,525847.99982018,180584.109114222,2,FALSE,1,28.1,28,"00AW",158921,62
"660","Kensington and Chelsea",1001,526462.687564751,179219.53080895,3,FALSE,1,28.1,28,"00AW",158921,62
"661","Kensington and Chelsea",1002,527436.399949659,179345.999929067,4,FALSE,1,28.1,28,"00AW",158921,62
"662","Kensington and Chelsea",1003,527914.562894104,179753.281593448,5,FALSE,1,28.1,28,"00AW",158921,62
"663","Kensington and Chelsea",1004,528130.437454304,178351.765560142,6,FALSE,1,28.1,28,"00AW",158921,62
"664","Kensington and Chelsea",1005,528563.187022709,177801.172023629,7,FALSE,1,28.1,28,"00AW",158921,62
"665","Kensington and Chelsea",1006,527107.187021352,177444.890679296,8,FALSE,1,28.1,28,"00AW",158921,62
"666","Kensington and Chelsea",1007,526640.375116916,176973.515830858,9,FALSE,1,28.1,28,"00AW",158921,62
"667","Kensington and Chelsea",1008,526109.056332422,177080.979510957,10,FALSE,1,28.1,28,"00AW",158921,62
"668","Kensington and Chelsea",1009,524054.219082509,179489.140793201,11,FALSE,1,28.1,28,"00AW",158921,62
"669","Kensington and Chelsea",1010,523917.03073038,180418.687034067,12,FALSE,1,28.1,28,"00AW",158921,62
"670","Kensington and Chelsea",1011,523017.499977543,181729.672251288,13,FALSE,1,28.1,28,"00AW",158921,62
"671","Kensington and Chelsea",1012,522978.594121507,182758.640700245,14,FALSE,1,28.1,28,"00AW",158921,62
"672","Kensington and Chelsea",1013,523850.312010318,182509.937724015,15,FALSE,1,28.1,28,"00AW",158921,62
"673","Kensington and Chelsea",1014,524866.499915265,181957.9689555,16,FALSE,1,28.1,28,"00AW",158921,62
"674","Kensington and Chelsea",1015,525053.678923439,181051.072570655,17,FALSE,1,28.1,28,"00AW",158921,62
"675","Kingston upon Thames",189,519370.801478146,163657.445418457,1,FALSE,1,4.1,4,"00AX",147271,70
"676","Kingston upon Thames",190,518230.281541084,161828.187176753,2,FALSE,1,4.1,4,"00AX",147271,70
"677","Kingston upon Thames",191,518112.687428975,160935.484455921,3,FALSE,1,4.1,4,"00AX",147271,70
"678","Kingston upon Thames",192,517196.905796123,160086.484007131,4,FALSE,1,4.1,4,"00AX",147271,70
"679","Kingston upon Thames",193,516572.780867542,159922.265126977,5,FALSE,1,4.1,4,"00AX",147271,70
"680","Kingston upon Thames",194,516362.593603344,162360.530985249,6,FALSE,1,4.1,4,"00AX",147271,70
"681","Kingston upon Thames",195,517070.593348004,163624.015914425,7,FALSE,1,4.1,4,"00AX",147271,70
"682","Kingston upon Thames",196,517246.062916169,165106.265131806,8,FALSE,1,4.1,4,"00AX",147271,70
"683","Kingston upon Thames",197,517897.469252775,165729.484844387,9,FALSE,1,4.1,4,"00AX",147271,70
"684","Kingston upon Thames",198,517139.437892067,167412.468781955,10,FALSE,1,4.1,4,"00AX",147271,70
"685","Kingston upon Thames",199,517738.905924626,168375.76606285,11,FALSE,1,4.1,4,"00AX",147271,70
"686","Kingston upon Thames",200,517880.81286876,170524.640304851,12,FALSE,1,4.1,4,"00AX",147271,70
"687","Kingston upon Thames",201,517277.062468198,171264.421937541,13,FALSE,1,4.1,4,"00AX",147271,70
"688","Kingston upon Thames",202,517531.718980434,171711.843377958,14,FALSE,1,4.1,4,"00AX",147271,70
"689","Kingston upon Thames",203,518162.437445022,171637.452849887,15,FALSE,1,4.1,4,"00AX",147271,70
"690","Kingston upon Thames",204,518643.31296547,171088.249905376,16,FALSE,1,4.1,4,"00AX",147271,70
"691","Kingston upon Thames",205,518927.624517734,171383.906353651,17,FALSE,1,4.1,4,"00AX",147271,70
"692","Kingston upon Thames",206,519234.218310019,170409.953328745,18,FALSE,1,4.1,4,"00AX",147271,70
"693","Kingston upon Thames",207,521454.500168088,172361.516082563,19,FALSE,1,4.1,4,"00AX",147271,70
"694","Kingston upon Thames",208,521671.999816289,171846.484018084,20,FALSE,1,4.1,4,"00AX",147271,70
"695","Kingston upon Thames",209,521564.71840819,170823.04721713,21,FALSE,1,4.1,4,"00AX",147271,70
"696","Kingston upon Thames",210,522194.218312777,168719.500335171,22,FALSE,1,4.1,4,"00AX",147271,70
"697","Kingston upon Thames",211,522014.687560609,167969.672238474,23,FALSE,1,4.1,4,"00AX",147271,70
"698","Kingston upon Thames",212,522579.593545135,167053.81278162,24,FALSE,1,4.1,4,"00AX",147271,70
"699","Kingston upon Thames",213,522231.000392811,166014.891052652,25,FALSE,1,4.1,4,"00AX",147271,70
"700","Kingston upon Thames",214,521110.593863767,165939.906604583,26,FALSE,1,4.1,4,"00AX",147271,70
"701","Kingston upon Thames",215,519277.906246061,163968.077866745,27,FALSE,1,4.1,4,"00AX",147271,70
"702","Kingston upon Thames",216,519370.801478146,163657.445418457,28,FALSE,1,4.1,4,"00AX",147271,70
"703","Lambeth",433,529517.891919597,176529.023030444,1,FALSE,1,10.1,10,"00AY",266170,78
"704","Lambeth",434,529635.240271707,176671.860790577,2,FALSE,1,10.1,10,"00AY",266170,78
"705","Lambeth",435,530198.81300823,177833.781303659,3,FALSE,1,10.1,10,"00AY",266170,78
"706","Lambeth",436,529967.374672016,177986.391095801,4,FALSE,1,10.1,10,"00AY",266170,78
"707","Lambeth",437,530342.437200365,178595.95269637,5,FALSE,1,10.1,10,"00AY",266170,78
"708","Lambeth",438,530535.874896545,180238.499897899,6,FALSE,1,10.1,10,"00AY",266170,78
"709","Lambeth",439,531155.937617122,180669.750330301,7,FALSE,1,10.1,10,"00AY",266170,78
"710","Lambeth",440,531315.501188471,180683.078099913,8,FALSE,1,10.1,10,"00AY",266170,78
"711","Lambeth",441,531557.999953497,179819.593785508,9,FALSE,1,10.1,10,"00AY",266170,78
"712","Lambeth",442,531195.25000116,179191.249976924,10,FALSE,1,10.1,10,"00AY",266170,78
"713","Lambeth",443,531790.375249713,178658.562104427,11,FALSE,1,10.1,10,"00AY",266170,78
"714","Lambeth",444,531433.312593381,178017.984567831,12,FALSE,1,10.1,10,"00AY",266170,78
"715","Lambeth",445,531753.999697679,177471.093815321,13,FALSE,1,10.1,10,"00AY",266170,78
"716","Lambeth",446,531456.000337402,177402.734647259,14,FALSE,1,10.1,10,"00AY",266170,78
"717","Lambeth",447,532046.062929952,177035.046966915,15,FALSE,1,10.1,10,"00AY",266170,78
"718","Lambeth",448,532344.18721823,176264.734774198,16,FALSE,1,10.1,10,"00AY",266170,78
"719","Lambeth",449,532540.187986411,176519.843894436,17,FALSE,1,10.1,10,"00AY",266170,78
"720","Lambeth",450,532766.000466622,175861.484597821,18,FALSE,1,10.1,10,"00AY",266170,78
"721","Lambeth",451,532018.749777926,174261.640244333,19,FALSE,1,10.1,10,"00AY",266170,78
"722","Lambeth",452,532994.812242834,171782.046770023,20,FALSE,1,10.1,10,"00AY",266170,78
"723","Lambeth",453,533717.687635508,170813.796401121,21,FALSE,1,10.1,10,"00AY",266170,78
"724","Lambeth",454,533693.249875485,170730.108977044,22,FALSE,1,10.1,10,"00AY",266170,78
"725","Lambeth",455,531781.750097706,170986.359857283,23,FALSE,1,10.1,10,"00AY",266170,78
"726","Lambeth",456,531316.999505272,171046.890545339,24,FALSE,1,10.1,10,"00AY",266170,78
"727","Lambeth",457,530298.437968323,169806.422064182,25,FALSE,1,10.1,10,"00AY",266170,78
"728","Lambeth",458,528888.87534301,169832.109104208,26,FALSE,1,10.1,10,"00AY",266170,78
"729","Lambeth",459,529402.812751491,170555.203632881,27,FALSE,1,10.1,10,"00AY",266170,78
"730","Lambeth",460,529508.499791588,171805.016114045,28,FALSE,1,10.1,10,"00AY",266170,78
"731","Lambeth",461,529724.18798379,171792.030770031,29,FALSE,1,10.1,10,"00AY",266170,78
"732","Lambeth",462,529376.812367466,172516.499506708,30,FALSE,1,10.1,10,"00AY",266170,78
"733","Lambeth",463,529644.562767715,173092.546611243,31,FALSE,1,10.1,10,"00AY",266170,78
"734","Lambeth",464,529113.99969522,173054.015539207,32,FALSE,1,10.1,10,"00AY",266170,78
"735","Lambeth",465,529179.812175281,174078.843956162,33,FALSE,1,10.1,10,"00AY",266170,78
"736","Lambeth",466,528799.499598928,174218.734644292,34,FALSE,1,10.1,10,"00AY",266170,78
"737","Lambeth",467,528519.312718668,175722.125365693,35,FALSE,1,10.1,10,"00AY",266170,78
"738","Lambeth",468,529517.891919597,176529.023030444,36,FALSE,1,10.1,10,"00AY",266170,78
"739","Lewisham",499,534639.437140367,171352.156209622,1,FALSE,1,12.1,12,"00AZ",248917,86
"740","Lewisham",500,534003.687763775,171442.077745708,2,FALSE,1,12.1,12,"00AZ",248917,86
"741","Lewisham",501,534013.374803783,172021.047346245,3,FALSE,1,12.1,12,"00AZ",248917,86
"742","Lewisham",502,534699.250004423,172727.656498903,4,FALSE,1,12.1,12,"00AZ",248917,86
"743","Lewisham",503,534782.312788501,173871.234099969,5,FALSE,1,12.1,12,"00AZ",248917,86
"744","Lewisham",504,535071.299924769,174161.800244239,6,FALSE,1,12.1,12,"00AZ",248917,86
"745","Lewisham",505,535865.375061508,174131.14066021,7,FALSE,1,12.1,12,"00AZ",248917,86
"746","Lewisham",506,536163.124565786,174708.453428748,8,FALSE,1,12.1,12,"00AZ",248917,86
"747","Lewisham",507,535382.187349058,176270.374966204,9,FALSE,1,12.1,12,"00AZ",248917,86
"748","Lewisham",508,535206.437204894,178352.859192142,10,FALSE,1,12.1,12,"00AZ",248917,86
"749","Lewisham",509,536860.500310436,179019.593784763,11,FALSE,1,12.1,12,"00AZ",248917,86
"750","Lewisham",510,537327.187286871,178282.000440076,12,FALSE,1,12.1,12,"00AZ",248917,86
"751","Lewisham",511,537142.312278697,177685.953591521,13,FALSE,1,12.1,12,"00AZ",248917,86
"752","Lewisham",512,537809.062231318,177567.453239411,14,FALSE,1,12.1,12,"00AZ",248917,86
"753","Lewisham",513,537403.25000694,176977.640502862,15,FALSE,1,12.1,12,"00AZ",248917,86
"754","Lewisham",514,537672.512855191,176601.613366511,16,FALSE,1,12.1,12,"00AZ",248917,86
"755","Lewisham",515,537968.874839468,176208.843830146,17,FALSE,1,12.1,12,"00AZ",248917,86
"756","Lewisham",516,538025.375063519,176722.546742624,18,FALSE,1,12.1,12,"00AZ",248917,86
"757","Lewisham",517,540271.937881612,176925.905974814,19,FALSE,1,12.1,12,"00AZ",248917,86
"758","Lewisham",518,540037.063001393,176828.078134723,20,FALSE,1,12.1,12,"00AZ",248917,86
"759","Lewisham",519,540146.812249495,176376.562742302,21,FALSE,1,12.1,12,"00AZ",248917,86
"760","Lewisham",520,539886.687577253,176458.296374379,22,FALSE,1,12.1,12,"00AZ",248917,86
"761","Lewisham",521,539942.749529307,176129.031222072,23,FALSE,1,12.1,12,"00AZ",248917,86
"762","Lewisham",522,539655.312729038,176014.312501965,24,FALSE,1,12.1,12,"00AZ",248917,86
"763","Lewisham",523,539745.312089123,175263.250485265,25,FALSE,1,12.1,12,"00AZ",248917,86
"764","Lewisham",524,540425.874777755,174460.468276517,26,FALSE,1,12.1,12,"00AZ",248917,86
"765","Lewisham",525,540118.31228147,174264.062004335,27,FALSE,1,12.1,12,"00AZ",248917,86
"766","Lewisham",526,540598.499673916,174157.671476236,28,FALSE,1,12.1,12,"00AZ",248917,86
"767","Lewisham",527,540592.31266591,173461.390387588,29,FALSE,1,12.1,12,"00AZ",248917,86
"768","Lewisham",528,541104.687450388,173355.703347488,30,FALSE,1,12.1,12,"00AZ",248917,86
"769","Lewisham",529,540878.937434179,172688.859186867,31,FALSE,1,12.1,12,"00AZ",248917,86
"770","Lewisham",530,541103.374682387,172776.859698949,32,FALSE,1,12.1,12,"00AZ",248917,86
"771","Lewisham",531,541292.500314563,172297.843762503,33,FALSE,1,12.1,12,"00AZ",248917,86
"772","Lewisham",532,541740.93756298,172455.64011465,34,FALSE,1,12.1,12,"00AZ",248917,86
"773","Lewisham",533,541671.375194917,171228.031025508,35,FALSE,1,12.1,12,"00AZ",248917,86
"774","Lewisham",534,540881.812826181,171943.734322175,36,FALSE,1,12.1,12,"00AZ",248917,86
"775","Lewisham",535,540124.687705476,171609.172017861,37,FALSE,1,12.1,12,"00AZ",248917,86
"776","Lewisham",536,539413.500248812,170613.827632936,38,FALSE,1,12.1,12,"00AZ",248917,86
"777","Lewisham",537,538449.124695914,170158.577712511,39,FALSE,1,12.1,12,"00AZ",248917,86
"778","Lewisham",538,537655.125335175,170463.859760795,40,FALSE,1,12.1,12,"00AZ",248917,86
"779","Lewisham",539,537702.687063219,170958.390321257,41,FALSE,1,12.1,12,"00AZ",248917,86
"780","Lewisham",540,537034.062166597,171474.563121736,42,FALSE,1,12.1,12,"00AZ",248917,86
"781","Lewisham",541,535958.249813595,171081.327665371,43,FALSE,1,12.1,12,"00AZ",248917,86
"782","Lewisham",542,534639.437140367,171352.156209622,44,FALSE,1,12.1,12,"00AZ",248917,86
"783","Merton",308,525102.000459485,166884.656173463,1,FALSE,1,7.1,7,"00BA",187919,94
"784","Merton",309,524662.499659075,166988.155949559,2,FALSE,1,7.1,7,"00BA",187919,94
"785","Merton",310,524103.874890556,166072.905772706,3,FALSE,1,7.1,7,"00BA",187919,94
"786","Merton",311,522926.468425459,167200.452653756,4,FALSE,1,7.1,7,"00BA",187919,94
"787","Merton",312,522579.593545135,167053.81278162,5,FALSE,1,7.1,7,"00BA",187919,94
"788","Merton",313,522014.687560609,167969.672238474,6,FALSE,1,7.1,7,"00BA",187919,94
"789","Merton",314,522194.218312777,168719.500335171,7,FALSE,1,7.1,7,"00BA",187919,94
"790","Merton",315,521564.71840819,170823.04721713,8,FALSE,1,7.1,7,"00BA",187919,94
"791","Merton",316,521671.999816289,171846.484018084,9,FALSE,1,7.1,7,"00BA",187919,94
"792","Merton",317,523047.937353572,172504.453170695,10,FALSE,1,7.1,7,"00BA",187919,94
"793","Merton",318,524357.50023479,172501.343282692,11,FALSE,1,7.1,7,"00BA",187919,94
"794","Merton",319,525887.812940216,172936.9375231,12,FALSE,1,7.1,7,"00BA",187919,94
"795","Merton",320,525839.312204171,172000.172082226,13,FALSE,1,7.1,7,"00BA",187919,94
"796","Merton",321,526208.437580515,172014.968882239,14,FALSE,1,7.1,7,"00BA",187919,94
"797","Merton",322,526492.687692779,171088.796721377,15,FALSE,1,7.1,7,"00BA",187919,94
"798","Merton",323,527684.00007789,170605.609008926,16,FALSE,1,7.1,7,"00BA",187919,94
"799","Merton",324,528028.500302209,170900.984881203,17,FALSE,1,7.1,7,"00BA",187919,94
"800","Merton",325,529117.812047224,170380.405808718,18,FALSE,1,7.1,7,"00BA",187919,94
"801","Merton",326,529402.812751491,170555.203632881,19,FALSE,1,7.1,7,"00BA",187919,94
"802","Merton",327,528888.87534301,169832.109104208,20,FALSE,1,7.1,7,"00BA",187919,94
"803","Merton",328,530298.437968323,169806.422064182,21,FALSE,1,7.1,7,"00BA",187919,94
"804","Merton",329,530000.000336046,169199.328303618,22,FALSE,1,7.1,7,"00BA",187919,94
"805","Merton",330,530589.749584596,168176.562222665,23,FALSE,1,7.1,7,"00BA",187919,94
"806","Merton",331,529902.187855954,167411.765293954,24,FALSE,1,7.1,7,"00BA",187919,94
"807","Merton",332,527759.68698996,167034.203181602,25,FALSE,1,7.1,7,"00BA",187919,94
"808","Merton",333,527078.312269325,167622.421550149,26,FALSE,1,7.1,7,"00BA",187919,94
"809","Merton",334,526154.875212466,166712.999981302,27,FALSE,1,7.1,7,"00BA",187919,94
"810","Merton",335,525554.271563906,166815.769645397,28,FALSE,1,7.1,7,"00BA",187919,94
"811","Merton",336,525317.999947685,166629.390381223,29,FALSE,1,7.1,7,"00BA",187919,94
"812","Merton",337,525102.000459485,166884.656173463,30,FALSE,1,7.1,7,"00BA",187919,94
"813","Newham",807,543522.43746864,184862.515262205,1,FALSE,1,21.1,21,"00BB",243884,10
"814","Newham",808,543881.062748973,183185.609788643,2,FALSE,1,21.1,21,"00BB",243884,10
"815","Newham",809,545258.687838256,182833.827900316,3,FALSE,1,21.1,21,"00BB",243884,10
"816","Newham",810,545801.999710762,181308.749882895,4,FALSE,1,21.1,21,"00BB",243884,10
"817","Newham",811,545122.87471813,181140.625466739,5,FALSE,1,21.1,21,"00BB",243884,10
"818","Newham",812,544253.936989321,179872.671801557,6,FALSE,1,21.1,21,"00BB",243884,10
"819","Newham",813,543536.999772653,179534.000185244,7,FALSE,1,21.1,21,"00BB",243884,10
"820","Newham",814,540669.312345981,179388.906553108,8,FALSE,1,21.1,21,"00BB",243884,10
"821","Newham",815,539430.437208829,180418.953274066,9,FALSE,1,21.1,21,"00BB",243884,10
"822","Newham",816,539392.749912794,181334.016058918,10,FALSE,1,21.1,21,"00BB",243884,10
"823","Newham",817,539052.687704476,180986.437690596,11,FALSE,1,21.1,21,"00BB",243884,10
"824","Newham",818,539144.562008562,181471.640635046,12,FALSE,1,21.1,21,"00BB",243884,10
"825","Newham",819,538474.437975938,181644.046395208,13,FALSE,1,21.1,21,"00BB",243884,10
"826","Newham",820,538285.069655763,182431.877179942,14,FALSE,1,21.1,21,"00BB",243884,10
"827","Newham",821,537336.187222877,183850.765373264,15,FALSE,1,21.1,21,"00BB",243884,10
"828","Newham",822,537643.937111165,184573.359165935,16,FALSE,1,21.1,21,"00BB",243884,10
"829","Newham",823,537570.874711098,185509.390398807,17,FALSE,1,21.1,21,"00BB",243884,10
"830","Newham",824,539166.500184582,185434.890302739,18,FALSE,1,21.1,21,"00BB",243884,10
"831","Newham",825,540158.750041506,186087.469119346,19,FALSE,1,21.1,21,"00BB",243884,10
"832","Newham",826,540512.312665836,185852.015679127,20,FALSE,1,21.1,21,"00BB",243884,10
"833","Newham",827,541951.499611177,185978.125375244,21,FALSE,1,21.1,21,"00BB",243884,10
"834","Newham",828,541639.250266885,186705.578047921,22,FALSE,1,21.1,21,"00BB",243884,10
"835","Newham",829,542212.68719542,187004.0627842,23,FALSE,1,21.1,21,"00BB",243884,10
"836","Newham",830,543311.750492444,186108.093503365,24,FALSE,1,21.1,21,"00BB",243884,10
