,long,lat,order,hole,piece,group,id,MB06,WARD06
57576,2977703,6329810,86,FALSE,1,257.1,257,92,2803
57577,2977690,6329811,87,FALSE,1,257.1,257,92,2803
57578,2977672,6329804,88,FALSE,1,257.1,257,92,2803
57579,2977652,6329801,89,FALSE,1,257.1,257,92,2803
57580,2977646,6329807,90,FALSE,1,257.1,257,92,2803
57581,2977636,6329825,91,FALSE,1,257.1,257,92,2803
57582,2977626,6329837,92,FALSE,1,257.1,257,92,2803
57583,2977620,6329842,93,FALSE,1,257.1,257,92,2803
57584,2977608,6329848,94,FALSE,1,257.1,257,92,2803
57585,2977595,6329845,95,FALSE,1,257.1,257,92,2803
57586,2977560,6329816,96,FALSE,1,257.1,257,92,2803
57587,2977551,6329813,97,FALSE,1,257.1,257,92,2803
57588,2977531,6329819,98,FALSE,1,257.1,257,92,2803
57589,2977505,6329834,99,FALSE,1,257.1,257,92,2803
57590,2977492,6329838,100,FALSE,1,257.1,257,92,2803
57591,2977478,6329838,101,FALSE,1,257.1,257,92,2803
57592,2977451,6329834,102,FALSE,1,257.1,257,92,2803
57593,2977433,6329835,103,FALSE,1,257.1,257,92,2803
57594,2977423,6329840,104,FALSE,1,257.1,257,92,2803
57595,2977415,6329852,105,FALSE,1,257.1,257,92,2803
57596,2977417,6329880,106,FALSE,1,257.1,257,92,2803
57597,2977415,6329889,107,FALSE,1,257.1,257,92,2803
57598,2977411,6329895,108,FALSE,1,257.1,257,92,2803
57599,2977398,6329901,109,FALSE,1,257.1,257,92,2803
57600,2977383,6329903,110,FALSE,1,257.1,257,92,2803
57601,2977368,6329901,111,FALSE,1,257.1,257,92,2803
57602,2977349,6329895,112,FALSE,1,257.1,257,92,2803
57603,2977307,6329876,113,FALSE,1,257.1,257,92,2803
57604,2977294,6329876,114,FALSE,1,257.1,257,92,2803
57605,2977287,6329883,115,FALSE,1,257.1,257,92,2803
57606,2977284,6329890,116,FALSE,1,257.1,257,92,2803
57607,2977271,6329933,117,FALSE,1,257.1,257,92,2803
57608,2977273,6329953,118,FALSE,1,257.1,257,92,2803
57609,2977290,6329981,119,FALSE,1,257.1,257,92,2803
57610,2977290,6330001,120,FALSE,1,257.1,257,92,2803
57611,2977284,6330020,121,FALSE,1,257.1,257,92,2803
57612,2977274,6330037,122,FALSE,1,257.1,257,92,2803
57613,2977264,6330048,123,FALSE,1,257.1,257,92,2803
57614,2977198,6330100,124,FALSE,1,257.1,257,92,2803
57615,2977193,6330105,125,FALSE,1,257.1,257,92,2803
57616,2977191,6330112,126,FALSE,1,257.1,257,92,2803
57617,2977193,6330127,127,FALSE,1,257.1,257,92,2803
57618,2977212,6330172,128,FALSE,1,257.1,257,92,2803
57619,2977211,6330179,129,FALSE,1,257.1,257,92,2803
57620,2977207,6330186,130,FALSE,1,257.1,257,92,2803
57621,2977153,6330195,131,FALSE,1,257.1,257,92,2803
57622,2977130,6330193,132,FALSE,1,257.1,257,92,2803
57623,2977120,6330189,133,FALSE,1,257.1,257,92,2803
57624,2977099,6330172,134,FALSE,1,257.1,257,92,2803
57625,2977062,6330135,135,FALSE,1,257.1,257,92,2803
57626,2977037,6330101,136,FALSE,1,257.1,257,92,2803
57627,2977026,6330094,137,FALSE,1,257.1,257,92,2803
57628,2977014,6330094,138,FALSE,1,257.1,257,92,2803
57629,2976999,6330099,139,FALSE,1,257.1,257,92,2803
57630,2976987,6330093,140,FALSE,1,257.1,257,92,2803
57631,2976972,6330093,141,FALSE,1,257.1,257,92,2803
57632,2976962,6330100,142,FALSE,1,257.1,257,92,2803
57633,2976954,6330101,143,FALSE,1,257.1,257,92,2803
57634,2976946,6330096,144,FALSE,1,257.1,257,92,2803
57635,2976941,6330095,145,FALSE,1,257.1,257,92,2803
57636,2976935,6330098,146,FALSE,1,257.1,257,92,2803
57637,2976928,6330104,147,FALSE,1,257.1,257,92,2803
57638,2976909,6330110,148,FALSE,1,257.1,257,92,2803
57639,2976868,6330097,149,FALSE,1,257.1,257,92,2803
57640,2976846,6330088,150,FALSE,1,257.1,257,92,2803
57641,2976828,6330083,151,FALSE,1,257.1,257,92,2803
57642,2976796,6330079,152,FALSE,1,257.1,257,92,2803
57643,2976776,6330085,153,FALSE,1,257.1,257,92,2803
57644,2976761,6330082,154,FALSE,1,257.1,257,92,2803
59847,2971796,6335200,1,FALSE,1,269.1,269,76,2803
59848,2971811,6335279,2,FALSE,1,269.1,269,76,2803
59849,2971852,6335469,3,FALSE,1,269.1,269,76,2803
59850,2971922,6335581,4,FALSE,1,269.1,269,76,2803
59851,2971945,6335600,5,FALSE,1,269.1,269,76,2803
59852,2971982,6335594,6,FALSE,1,269.1,269,76,2803
59853,2972045,6335614,7,FALSE,1,269.1,269,76,2803
59854,2972032,6335809,8,FALSE,1,269.1,269,76,2803
59855,2972023,6335849,9,FALSE,1,269.1,269,76,2803
59856,2972032,6335899,10,FALSE,1,269.1,269,76,2803
59857,2971996,6336076,11,FALSE,1,269.1,269,76,2803
59858,2972039,6336179,12,FALSE,1,269.1,269,76,2803
59859,2972093,6336221,13,FALSE,1,269.1,269,76,2803
59860,2972145,6336327,14,FALSE,1,269.1,269,76,2803
59861,2972156,6336484,15,FALSE,1,269.1,269,76,2803
59862,2972176,6336529,16,FALSE,1,269.1,269,76,2803
59863,2972223,6336551,17,FALSE,1,269.1,269,76,2803
59864,2972265,6336578,18,FALSE,1,269.1,269,76,2803
59865,2972257,6336615,19,FALSE,1,269.1,269,76,2803
59866,2972306,6336658,20,FALSE,1,269.1,269,76,2803
59867,2972339,6336666,21,FALSE,1,269.1,269,76,2803
59868,2972379,6336702,22,FALSE,1,269.1,269,76,2803
59869,2972416,6336700,23,FALSE,1,269.1,269,76,2803
59870,2972422,6336750,24,FALSE,1,269.1,269,76,2803
59871,2972473,6336789,25,FALSE,1,269.1,269,76,2803
59872,2972477,6336833,26,FALSE,1,269.1,269,76,2803
59873,2972490,6336875,27,FALSE,1,269.1,269,76,2803
59874,2972489,6336922,28,FALSE,1,269.1,269,76,2803
59875,2972552,6337011,29,FALSE,1,269.1,269,76,2803
59876,2972504,6337060,30,FALSE,1,269.1,269,76,2803
59877,2972463,6337152,31,FALSE,1,269.1,269,76,2803
59878,2972454,6337257,32,FALSE,1,269.1,269,76,2803
59879,2972473,6337427,33,FALSE,1,269.1,269,76,2803
59880,2972408,6337582,34,FALSE,1,269.1,269,76,2803
59881,2972415,6337666,35,FALSE,1,269.1,269,76,2803
59882,2972443,6337724,36,FALSE,1,269.1,269,76,2803
59883,2972466,6337744,37,FALSE,1,269.1,269,76,2803
59884,2972517,6337768,38,FALSE,1,269.1,269,76,2803
59885,2972557,6337774,39,FALSE,1,269.1,269,76,2803
59886,2972592,6337807,40,FALSE,1,269.1,269,76,2803
59887,2972609,6337864,41,FALSE,1,269.1,269,76,2803
59888,2972641,6337893,42,FALSE,1,269.1,269,76,2803
59889,2972645,6337973,43,FALSE,1,269.1,269,76,2803
59890,2972624,6338015,44,FALSE,1,269.1,269,76,2803
59891,2972750,6338124,45,FALSE,1,269.1,269,76,2803
59892,2972787,6338286,46,FALSE,1,269.1,269,76,2803
59893,2972863,6338415,47,FALSE,1,269.1,269,76,2803
59894,2972756,6338490,48,FALSE,1,269.1,269,76,2803
59895,2972753,6338507,49,FALSE,1,269.1,269,76,2803
59896,2972784,6338551,50,FALSE,1,269.1,269,76,2803
59897,2972707,6338605,51,FALSE,1,269.1,269,76,2803
59898,2972663,6338672,52,FALSE,1,269.1,269,76,2803
59899,2972664,6338770,53,FALSE,1,269.1,269,76,2803
59900,2972678,6338815,54,FALSE,1,269.1,269,76,2803
59901,2972714,6338846,55,FALSE,1,269.1,269,76,2803
59902,2972732,6338874,56,FALSE,1,269.1,269,76,2803
59903,2972783,6338898,57,FALSE,1,269.1,269,76,2803
59904,2972786,6338976,58,FALSE,1,269.1,269,76,2803
59905,2972825,6339019,59,FALSE,1,269.1,269,76,2803
59906,2972826,6339084,60,FALSE,1,269.1,269,76,2803
59907,2972737,6339173,61,FALSE,1,269.1,269,76,2803
59908,2972766,6339210,62,FALSE,1,269.1,269,76,2803
59909,2972813,6339232,63,FALSE,1,269.1,269,76,2803
59910,2972851,6339338,64,FALSE,1,269.1,269,76,2803
59911,2972850,6339362,65,FALSE,1,269.1,269,76,2803
59912,2972901,6339300,66,FALSE,1,269.1,269,76,2803
59913,2972932,6339288,67,FALSE,1,269.1,269,76,2803
59914,2973015,6339284,68,FALSE,1,269.1,269,76,2803
59915,2973067,6339256,69,FALSE,1,269.1,269,76,2803
59916,2973104,6339228,70,FALSE,1,269.1,269,76,2803
59917,2973116,6339213,71,FALSE,1,269.1,269,76,2803
59918,2973137,6339192,72,FALSE,1,269.1,269,76,2803
59919,2973150,6339155,73,FALSE,1,269.1,269,76,2803
59920,2973166,6339136,74,FALSE,1,269.1,269,76,2803
59921,2973197,6339111,75,FALSE,1,269.1,269,76,2803
59922,2973234,6339086,76,FALSE,1,269.1,269,76,2803
59923,2973283,6339079,77,FALSE,1,269.1,269,76,2803
59924,2973323,6339081,78,FALSE,1,269.1,269,76,2803
59925,2973401,6339064,79,FALSE,1,269.1,269,76,2803
59926,2973430,6339026,80,FALSE,1,269.1,269,76,2803
59927,2973512,6338957,81,FALSE,1,269.1,269,76,2803
59928,2973559,6338939,82,FALSE,1,269.1,269,76,2803
59929,2973623,6338851,83,FALSE,1,269.1,269,76,2803
59930,2973652,6338795,84,FALSE,1,269.1,269,76,2803
59931,2973772,6338734,85,FALSE,1,269.1,269,76,2803
59932,2973876,6338659,86,FALSE,1,269.1,269,76,2803
59933,2973916,6338454,87,FALSE,1,269.1,269,76,2803
59934,2974029,6338312,88,FALSE,1,269.1,269,76,2803
59935,2974071,6338260,89,FALSE,1,269.1,269,76,2803
59936,2974136,6338193,90,FALSE,1,269.1,269,76,2803
59937,2974196,6338116,91,FALSE,1,269.1,269,76,2803
59938,2974274,6338114,92,FALSE,1,269.1,269,76,2803
59939,2974356,6338068,93,FALSE,1,269.1,269,76,2803
59940,2974463,6338024,94,FALSE,1,269.1,269,76,2803
59941,2974519,6337913,95,FALSE,1,269.1,269,76,2803
59942,2974503,6337827,96,FALSE,1,269.1,269,76,2803
59943,2974421,6337651,97,FALSE,1,269.1,269,76,2803
59944,2974419,6337493,98,FALSE,1,269.1,269,76,2803
59945,2974333,6337366,99,FALSE,1,269.1,269,76,2803
59946,2974330,6337330,100,FALSE,1,269.1,269,76,2803
59947,2974386,6337232,101,FALSE,1,269.1,269,76,2803
59948,2974492,6337145,102,FALSE,1,269.1,269,76,2803
59949,2974512,6337106,103,FALSE,1,269.1,269,76,2803
59950,2974557,6337076,104,FALSE,1,269.1,269,76,2803
59951,2974592,6337040,105,FALSE,1,269.1,269,76,2803
59952,2974602,6336991,106,FALSE,1,269.1,269,76,2803
59953,2974600,6336921,107,FALSE,1,269.1,269,76,2803
59954,2974635,6336810,108,FALSE,1,269.1,269,76,2803
59955,2974698,6336675,109,FALSE,1,269.1,269,76,2803
59956,2974720,6336574,110,FALSE,1,269.1,269,76,2803
59957,2974720,6336560,111,FALSE,1,269.1,269,76,2803
59958,2974696,6336560,112,FALSE,1,269.1,269,76,2803
59959,2974687,6336557,113,FALSE,1,269.1,269,76,2803
59960,2974683,6336552,114,FALSE,1,269.1,269,76,2803
59961,2974686,6336541,115,FALSE,1,269.1,269,76,2803
59962,2974697,6336525,116,FALSE,1,269.1,269,76,2803
59963,2974728,6336493,117,FALSE,1,269.1,269,76,2803
59964,2974739,6336487,118,FALSE,1,269.1,269,76,2803
59965,2974758,6336479,119,FALSE,1,269.1,269,76,2803
59966,2974761,6336469,120,FALSE,1,269.1,269,76,2803
59967,2974756,6336439,121,FALSE,1,269.1,269,76,2803
59968,2974759,6336424,122,FALSE,1,269.1,269,76,2803
59969,2974765,6336413,123,FALSE,1,269.1,269,76,2803
59970,2974786,6336398,124,FALSE,1,269.1,269,76,2803
59971,2974801,6336378,125,FALSE,1,269.1,269,76,2803
59972,2974816,6336363,126,FALSE,1,269.1,269,76,2803
59973,2974824,6336351,127,FALSE,1,269.1,269,76,2803
59974,2974823,6336343,128,FALSE,1,269.1,269,76,2803
59975,2974810,6336320,129,FALSE,1,269.1,269,76,2803
59976,2974799,6336310,130,FALSE,1,269.1,269,76,2803
59977,2974780,6336301,131,FALSE,1,269.1,269,76,2803
59978,2974763,6336297,132,FALSE,1,269.1,269,76,2803
59979,2974753,6336297,133,FALSE,1,269.1,269,76,2803
59980,2974713,6336313,134,FALSE,1,269.1,269,76,2803
59981,2974699,6336316,135,FALSE,1,269.1,269,76,2803
59982,2974684,6336315,136,FALSE,1,269.1,269,76,2803
59983,2974670,6336311,137,FALSE,1,269.1,269,76,2803
59984,2974655,6336302,138,FALSE,1,269.1,269,76,2803
59985,2974625,6336277,139,FALSE,1,269.1,269,76,2803
59986,2974589,6336187,140,FALSE,1,269.1,269,76,2803
59987,2974618,6336068,141,FALSE,1,269.1,269,76,2803
59988,2974612,6336029,142,FALSE,1,269.1,269,76,2803
59989,2974424,6335937,143,FALSE,1,269.1,269,76,2803
59990,2974416,6335911,144,FALSE,1,269.1,269,76,2803
59991,2974440,6335772,145,FALSE,1,269.1,269,76,2803
59992,2974428,6335730,146,FALSE,1,269.1,269,76,2803
59993,2974409,6335680,147,FALSE,1,269.1,269,76,2803
59994,2974550,6335601,148,FALSE,1,269.1,269,76,2803
59995,2974600,6335597,149,FALSE,1,269.1,269,76,2803
59996,2974710,6335550,150,FALSE,1,269.1,269,76,2803
59997,2974863,6335526,151,FALSE,1,269.1,269,76,2803
59998,2974883,6335512,152,FALSE,1,269.1,269,76,2803
59999,2974943,6335420,153,FALSE,1,269.1,269,76,2803
60000,2974965,6335407,154,FALSE,1,269.1,269,76,2803
60001,2975048,6335377,155,FALSE,1,269.1,269,76,2803
60002,2975173,6335280,156,FALSE,1,269.1,269,76,2803
60003,2975186,6335244,157,FALSE,1,269.1,269,76,2803
60004,2975233,6335191,158,FALSE,1,269.1,269,76,2803
60005,2975218,6335112,159,FALSE,1,269.1,269,76,2803
60006,2975211,6335080,160,FALSE,1,269.1,269,76,2803
60007,2975234,6335013,161,FALSE,1,269.1,269,76,2803
60008,2975223,6334999,162,FALSE,1,269.1,269,76,2803
60009,2975195,6335005,163,FALSE,1,269.1,269,76,2803
60010,2975155,6335003,164,FALSE,1,269.1,269,76,2803
60011,2975112,6334984,165,FALSE,1,269.1,269,76,2803
60012,2975078,6334991,166,FALSE,1,269.1,269,76,2803
60013,2975034,6335013,167,FALSE,1,269.1,269,76,2803
60014,2975014,6334993,168,FALSE,1,269.1,269,76,2803
60015,2974996,6334982,169,FALSE,1,269.1,269,76,2803
60016,2974947,6334877,170,FALSE,1,269.1,269,76,2803
60017,2974827,6334840,171,FALSE,1,269.1,269,76,2803
60018,2974786,6334724,172,FALSE,1,269.1,269,76,2803
60019,2974730,6334738,173,FALSE,1,269.1,269,76,2803
60020,2974686,6334779,174,FALSE,1,269.1,269,76,2803
60021,2974635,6334775,175,FALSE,1,269.1,269,76,2803
60022,2974571,6334797,176,FALSE,1,269.1,269,76,2803
60023,2974480,6334760,177,FALSE,1,269.1,269,76,2803
60024,2974361,6334776,178,FALSE,1,269.1,269,76,2803
60025,2974296,6334764,179,FALSE,1,269.1,269,76,2803
60026,2974235,6334774,180,FALSE,1,269.1,269,76,2803
60027,2974129,6334733,181,FALSE,1,269.1,269,76,2803
60028,2974107,6334621,182,FALSE,1,269.1,269,76,2803
60029,2974052,6334599,183,FALSE,1,269.1,269,76,2803
60030,2973968,6334600,184,FALSE,1,269.1,269,76,2803
60031,2973881,6334589,185,FALSE,1,269.1,269,76,2803
60032,2973825,6334615,186,FALSE,1,269.1,269,76,2803
60033,2973813,6334650,187,FALSE,1,269.1,269,76,2803
60034,2973827,6334706,188,FALSE,1,269.1,269,76,2803
60035,2973698,6334781,189,FALSE,1,269.1,269,76,2803
60036,2973660,6334826,190,FALSE,1,269.1,269,76,2803
60037,2973514,6334902,191,FALSE,1,269.1,269,76,2803
60038,2973406,6334853,192,FALSE,1,269.1,269,76,2803
60039,2973337,6334878,193,FALSE,1,269.1,269,76,2803
60040,2973056,6334806,194,FALSE,1,269.1,269,76,2803
60041,2972974,6334837,195,FALSE,1,269.1,269,76,2803
60042,2972922,6334825,196,FALSE,1,269.1,269,76,2803
60043,2972903,6334804,197,FALSE,1,269.1,269,76,2803
60044,2972831,6334814,198,FALSE,1,269.1,269,76,2803
60045,2972723,6334785,199,FALSE,1,269.1,269,76,2803
60046,2972576,6334721,200,FALSE,1,269.1,269,76,2803
60047,2972532,6334742,201,FALSE,1,269.1,269,76,2803
60048,2972436,6334716,202,FALSE,1,269.1,269,76,2803
60049,2972098,6334917,203,FALSE,1,269.1,269,76,2803
60050,2971999,6334899,204,FALSE,1,269.1,269,76,2803
60051,2971853,6334948,205,FALSE,1,269.1,269,76,2803
60052,2971796,6335200,206,FALSE,1,269.1,269,76,2803
60053,2974720,6336560,1,FALSE,1,270.1,270,71,2803
60054,2974720,6336574,2,FALSE,1,270.1,270,71,2803
60055,2974698,6336675,3,FALSE,1,270.1,270,71,2803
60056,2974635,6336810,4,FALSE,1,270.1,270,71,2803
60057,2974600,6336921,5,FALSE,1,270.1,270,71,2803
60058,2974602,6336991,6,FALSE,1,270.1,270,71,2803
60059,2974592,6337040,7,FALSE,1,270.1,270,71,2803
60060,2974557,6337076,8,FALSE,1,270.1,270,71,2803
60061,2974512,6337106,9,FALSE,1,270.1,270,71,2803
60062,2974492,6337145,10,FALSE,1,270.1,270,71,2803
60063,2974386,6337232,11,FALSE,1,270.1,270,71,2803
60064,2974330,6337330,12,FALSE,1,270.1,270,71,2803
60065,2974333,6337366,13,FALSE,1,270.1,270,71,2803
60066,2974419,6337493,14,FALSE,1,270.1,270,71,2803
60067,2974421,6337651,15,FALSE,1,270.1,270,71,2803
60068,2974503,6337827,16,FALSE,1,270.1,270,71,2803
60069,2974519,6337913,17,FALSE,1,270.1,270,71,2803
60070,2974463,6338024,18,FALSE,1,270.1,270,71,2803
60071,2974356,6338068,19,FALSE,1,270.1,270,71,2803
60072,2974274,6338114,20,FALSE,1,270.1,270,71,2803
60073,2974196,6338116,21,FALSE,1,270.1,270,71,2803
60074,2974136,6338193,22,FALSE,1,270.1,270,71,2803
60075,2974071,6338260,23,FALSE,1,270.1,270,71,2803
60076,2974029,6338312,24,FALSE,1,270.1,270,71,2803
60077,2974273,6338506,25,FALSE,1,270.1,270,71,2803
60078,2974370,6338567,26,FALSE,1,270.1,270,71,2803
60079,2974459,6338668,27,FALSE,1,270.1,270,71,2803
60080,2974665,6339150,28,FALSE,1,270.1,270,71,2803
60081,2974858,6339337,29,FALSE,1,270.1,270,71,2803
60082,2975264,6339313,30,FALSE,1,270.1,270,71,2803
60083,2975321,6339345,31,FALSE,1,270.1,270,71,2803
60084,2975414,6339374,32,FALSE,1,270.1,270,71,2803
60085,2975668,6339341,33,FALSE,1,270.1,270,71,2803
60086,2975787,6339249,34,FALSE,1,270.1,270,71,2803
60087,2975807,6339230,35,FALSE,1,270.1,270,71,2803
60088,2975782,6339166,36,FALSE,1,270.1,270,71,2803
60089,2975941,6338878,37,FALSE,1,270.1,270,71,2803
60090,2976033,6338750,38,FALSE,1,270.1,270,71,2803
60091,2976047,6338570,39,FALSE,1,270.1,270,71,2803
60092,2975753,6337139,40,FALSE,1,270.1,270,71,2803
60093,2975516,6336516,41,FALSE,1,270.1,270,71,2803
60094,2975010,6336545,42,FALSE,1,270.1,270,71,2803
60095,2975006,6336552,43,FALSE,1,270.1,270,71,2803
60096,2974988,6336543,44,FALSE,1,270.1,270,71,2803
60097,2974974,6336542,45,FALSE,1,270.1,270,71,2803
60098,2974968,6336545,46,FALSE,1,270.1,270,71,2803
60099,2974938,6336570,47,FALSE,1,270.1,270,71,2803
60100,2974917,6336575,48,FALSE,1,270.1,270,71,2803
60101,2974903,6336573,49,FALSE,1,270.1,270,71,2803
60102,2974865,6336558,50,FALSE,1,270.1,270,71,2803
60103,2974851,6336558,51,FALSE,1,270.1,270,71,2803
60104,2974797,6336567,52,FALSE,1,270.1,270,71,2803
60105,2974744,6336560,53,FALSE,1,270.1,270,71,2803
60106,2974720,6336560,54,FALSE,1,270.1,270,71,2803
60858,2941896,6346126,1,FALSE,1,288.1,288,66,2803
60859,2944900,6353960,2,FALSE,1,288.1,288,66,2803
60860,2954908,6352357,3,FALSE,1,288.1,288,66,2803
60861,2941896,6346126,4,FALSE,1,288.1,288,66,2803
60862,2977643,6353107,1,FALSE,1,289.1,289,48,2803
60863,2977626,6353139,2,FALSE,1,289.1,289,48,2803
60864,2977621,6353155,3,FALSE,1,289.1,289,48,2803
60865,2977635,6353174,4,FALSE,1,289.1,289,48,2803
60866,2977635,6353185,5,FALSE,1,289.1,289,48,2803
60867,2977627,6353200,6,FALSE,1,289.1,289,48,2803
60868,2977608,6353228,7,FALSE,1,289.1,289,48,2803
60869,2977554,6353411,8,FALSE,1,289.1,289,48,2803
60870,2977541,6353488,9,FALSE,1,289.1,289,48,2803
60871,2977506,6353483,10,FALSE,1,289.1,289,48,2803
60872,2977317,6353676,11,FALSE,1,289.1,289,48,2803
60873,2977244,6353715,12,FALSE,1,289.1,289,48,2803
60874,2977265,6353753,13,FALSE,1,289.1,289,48,2803
60875,2977369,6353913,14,FALSE,1,289.1,289,48,2803
60876,2977386,6353925,15,FALSE,1,289.1,289,48,2803
60877,2977413,6353942,16,FALSE,1,289.1,289,48,2803
60878,2977517,6353992,17,FALSE,1,289.1,289,48,2803
60879,2977546,6353905,18,FALSE,1,289.1,289,48,2803
60880,2977521,6353897,19,FALSE,1,289.1,289,48,2803
60881,2977591,6353684,20,FALSE,1,289.1,289,48,2803
60882,2977592,6353672,21,FALSE,1,289.1,289,48,2803
60883,2977678,6353697,22,FALSE,1,289.1,289,48,2803
60884,2977692,6353700,23,FALSE,1,289.1,289,48,2803
60885,2977757,6353711,24,FALSE,1,289.1,289,48,2803
60886,2977767,6353703,25,FALSE,1,289.1,289,48,2803
60887,2978038,6353752,26,FALSE,1,289.1,289,48,2803
60888,2978120,6353790,27,FALSE,1,289.1,289,48,2803
60889,2978289,6353577,28,FALSE,1,289.1,289,48,2803
60890,2978344,6353602,29,FALSE,1,289.1,289,48,2803
60891,2978367,6353630,30,FALSE,1,289.1,289,48,2803
60892,2978390,6353623,31,FALSE,1,289.1,289,48,2803
60893,2978395,6353608,32,FALSE,1,289.1,289,48,2803
60894,2978401,6353572,33,FALSE,1,289.1,289,48,2803
60895,2978407,6353558,34,FALSE,1,289.1,289,48,2803
60896,2978413,6353471,35,FALSE,1,289.1,289,48,2803
60897,2978408,6353441,36,FALSE,1,289.1,289,48,2803
60898,2978390,6353401,37,FALSE,1,289.1,289,48,2803
60899,2978353,6353344,38,FALSE,1,289.1,289,48,2803
60900,2978337,6353305,39,FALSE,1,289.1,289,48,2803
60901,2978181,6353269,40,FALSE,1,289.1,289,48,2803
60902,2978033,6353116,41,FALSE,1,289.1,289,48,2803
60903,2977835,6353307,42,FALSE,1,289.1,289,48,2803
60904,2977643,6353107,43,FALSE,1,289.1,289,48,2803
64049,2978816,6354274,1,FALSE,1,296.1,296,53,2803
64050,2978879,6354733,2,FALSE,1,296.1,296,53,2803
64051,2978891,6354751,3,FALSE,1,296.1,296,53,2803
64052,2978929,6354910,4,FALSE,1,296.1,296,53,2803
64053,2978641,6355100,5,FALSE,1,296.1,296,53,2803
64054,2978437,6354888,6,FALSE,1,296.1,296,53,2803
64055,2978346,6354849,7,FALSE,1,296.1,296,53,2803
64056,2978321,6354834,8,FALSE,1,296.1,296,53,2803
64057,2978299,6354827,9,FALSE,1,296.1,296,53,2803
64058,2978153,6354846,10,FALSE,1,296.1,296,53,2803
64059,2977847,6354972,11,FALSE,1,296.1,296,53,2803
64060,2977727,6355014,12,FALSE,1,296.1,296,53,2803
64061,2977731,6355023,13,FALSE,1,296.1,296,53,2803
64062,2977754,6355093,14,FALSE,1,296.1,296,53,2803
64063,2977779,6355158,15,FALSE,1,296.1,296,53,2803
64064,2977785,6355194,16,FALSE,1,296.1,296,53,2803
64065,2977796,6355226,17,FALSE,1,296.1,296,53,2803
64066,2977805,6355268,18,FALSE,1,296.1,296,53,2803
64067,2977816,6355359,19,FALSE,1,296.1,296,53,2803
64068,2977818,6355365,20,FALSE,1,296.1,296,53,2803
64069,2977837,6355562,21,FALSE,1,296.1,296,53,2803
64070,2977850,6355640,22,FALSE,1,296.1,296,53,2803
64071,2977862,6355687,23,FALSE,1,296.1,296,53,2803
64072,2977876,6355736,24,FALSE,1,296.1,296,53,2803
64073,2977883,6355756,25,FALSE,1,296.1,296,53,2803
64074,2977899,6355787,26,FALSE,1,296.1,296,53,2803
64075,2977901,6355797,27,FALSE,1,296.1,296,53,2803
64076,2977943,6355878,28,FALSE,1,296.1,296,53,2803
64077,2977966,6355913,29,FALSE,1,296.1,296,53,2803
64078,2977972,6355925,30,FALSE,1,296.1,296,53,2803
64079,2977991,6355946,31,FALSE,1,296.1,296,53,2803
64080,2978012,6355982,32,FALSE,1,296.1,296,53,2803
64081,2978023,6355991,33,FALSE,1,296.1,296,53,2803
64082,2978050,6356024,34,FALSE,1,296.1,296,53,2803
64083,2978057,6356035,35,FALSE,1,296.1,296,53,2803
64084,2978085,6356066,36,FALSE,1,296.1,296,53,2803
64085,2978101,6356078,37,FALSE,1,296.1,296,53,2803
64086,2978155,6356131,38,FALSE,1,296.1,296,53,2803
64087,2978180,6356153,39,FALSE,1,296.1,296,53,2803
64088,2978657,6355844,40,FALSE,1,296.1,296,53,2803
64089,2978934,6355418,41,FALSE,1,296.1,296,53,2803
64090,2978895,6355373,42,FALSE,1,296.1,296,53,2803
64091,2979276,6355029,43,FALSE,1,296.1,296,53,2803
64092,2979083,6354809,44,FALSE,1,296.1,296,53,2803
64093,2979092,6354805,45,FALSE,1,296.1,296,53,2803
64094,2979156,6354792,46,FALSE,1,296.1,296,53,2803
64095,2979196,6354792,47,FALSE,1,296.1,296,53,2803
64096,2979303,6354774,48,FALSE,1,296.1,296,53,2803
64097,2979364,6354755,49,FALSE,1,296.1,296,53,2803
64098,2979430,6354750,50,FALSE,1,296.1,296,53,2803
64099,2979465,6354721,51,FALSE,1,296.1,296,53,2803
64100,2979544,6354632,52,FALSE,1,296.1,296,53,2803
64101,2979582,6354620,53,FALSE,1,296.1,296,53,2803
64102,2979696,6354525,54,FALSE,1,296.1,296,53,2803
64103,2979743,6354505,55,FALSE,1,296.1,296,53,2803
64104,2979766,6354476,56,FALSE,1,296.1,296,53,2803
64105,2979787,6354432,57,FALSE,1,296.1,296,53,2803
64106,2979655,6354403,58,FALSE,1,296.1,296,53,2803
64107,2978816,6354274,59,FALSE,1,296.1,296,53,2803
64108,2982790,6361433,1,FALSE,1,297.1,297,42,2803
64109,2982974,6361398,2,FALSE,1,297.1,297,42,2803
64110,2983139,6361363,3,FALSE,1,297.1,297,42,2803
64111,2983187,6361352,4,FALSE,1,297.1,297,42,2803
64112,2983227,6361340,5,FALSE,1,297.1,297,42,2803
64113,2983265,6361324,6,FALSE,1,297.1,297,42,2803
64114,2983285,6361311,7,FALSE,1,297.1,297,42,2803
64115,2983313,6361291,8,FALSE,1,297.1,297,42,2803
64116,2983396,6361224,9,FALSE,1,297.1,297,42,2803
64117,2983419,6361208,10,FALSE,1,297.1,297,42,2803
64118,2983450,6361190,11,FALSE,1,297.1,297,42,2803
64119,2983488,6361172,12,FALSE,1,297.1,297,42,2803
64120,2983528,6361157,13,FALSE,1,297.1,297,42,2803
64121,2983591,6361137,14,FALSE,1,297.1,297,42,2803
64122,2983639,6361126,15,FALSE,1,297.1,297,42,2803
